Time(days) nH2_g nCO2_g nCH4_g nH2S_g H2_aq CO2_aq SO4 FeS X Acetate HCO3 S_tot H2S_aq HS Lag r_meth r_sulf r_precip r_aceto
  0.077586      9.10987      2.48199  2.28488e-06  0.000942537      1.24062      14.7453      26.7168         0.01     0.010701   0.00124206            0    0.0248161    0.0132219    0.0115942    0.0242733    0.0120781    0.0134536            0    0.0168927
  0.081446      9.10987      2.48199  2.40321e-06  0.000941113      1.24061      14.7452      26.7647         0.01    0.0107379   0.00130745            0    0.0249631    0.0133053    0.0116579    0.0254662    0.0121438    0.0135322            0    0.0169849
  0.086397      9.10986      2.48198  2.55566e-06  0.000939425       1.2406      14.7451      26.8258         0.01    0.0107856   0.00139183            0    0.0251429    0.0134076    0.0117353    0.0269942    0.0122289    0.0136336            0     0.017104
  0.091348      9.10985      2.48198  2.70889e-06  0.000937886      1.24059      14.7451      26.8864         0.01    0.0108337    0.0014768            0    0.0253133    0.0135049    0.0118083    0.0285199    0.0123146    0.0137359            0    0.0172242
  0.096298      9.10984      2.48198   2.8629e-06  0.000936485      1.24058       14.745      26.9466         0.01     0.010882   0.00156237            0    0.0254749    0.0135977    0.0118772    0.0300435    0.0124011     0.013839            0    0.0173453
  0.101249      9.10983      2.48198  3.01771e-06  0.000935216      1.24057      14.7449      27.0065         0.01    0.0109308   0.00164855            0    0.0256283    0.0136862     0.011942    0.0315648    0.0124883     0.013943            0    0.0174675
  0.106200      9.10982      2.48198  3.17333e-06  0.000934072      1.24056      14.7449      27.0659         0.01    0.0109799   0.00173533            0    0.0257739    0.0137706    0.0120032     0.033084    0.0125763    0.0140478            0    0.0175907
  0.111151      9.10981      2.48197  3.32975e-06  0.000933044      1.24055      14.7448      27.1249         0.01    0.0110293   0.00182272            0    0.0259122    0.0138512     0.012061     0.034601     0.012665    0.0141534            0    0.0177149
  0.116101       9.1098      2.48197    3.487e-06  0.000932128      1.24054      14.7448      27.1836         0.01    0.0110791   0.00191073            0    0.0260436    0.0139282    0.0121154    0.0361159    0.0127544    0.0142599            0    0.0178402
  0.122733      9.10978      2.48197  3.69892e-06  0.000931064      1.24053      14.7447      27.2616         0.01    0.0111463    0.0020296            0    0.0262096     0.014026    0.0121836    0.0381417    0.0128755    0.0144039            0    0.0180097
  0.129364      9.10977      2.48197  3.91234e-06  0.000930173      1.24052      14.7446      27.3388         0.01    0.0112142   0.00214959            0    0.0263649    0.0141182    0.0122467    0.0401637    0.0129978    0.0145495            0    0.0181811
  0.135995      9.10976      2.48196  4.12729e-06  0.000929445       1.2405      14.7445      27.4154         0.01    0.0112828   0.00227073            0    0.0265105    0.0142053    0.0123052    0.0421819    0.0131216    0.0146966            0    0.0183544
  0.142626      9.10974      2.48196  4.34379e-06  0.000928866      1.24049      14.7445      27.4913         0.01     0.011352   0.00239302            0     0.026647    0.0142877    0.0123593    0.0441964    0.0132468    0.0148454            0    0.0185296
  0.149257      9.10973      2.48196  4.56185e-06  0.000928427      1.24048      14.7444      27.5665         0.01    0.0114219   0.00251648            0    0.0267752    0.0143657    0.0124096    0.0462072    0.0133734    0.0149958            0    0.0187069
  0.155889      9.10972      2.48196   4.7815e-06  0.000928117      1.24046      14.7443      27.6411         0.01    0.0114925   0.00264112            0    0.0268958    0.0144397    0.0124562    0.0482143    0.0135014    0.0151478            0    0.0188861
  0.162520       9.1097      2.48195  5.00275e-06  0.000927926      1.24045      14.7443       27.715         0.01    0.0115638   0.00276696            0    0.0270095      0.01451    0.0124995    0.0502178    0.0136309    0.0153015            0    0.0190673
  0.169623      9.10969      2.48195  5.24157e-06  0.000927847      1.24043      14.7442      27.7934         0.01    0.0116409    0.0029031            0    0.0271241    0.0145816    0.0125425      0.05236    0.0137712     0.015468            0    0.0192637
  0.176727      9.10967      2.48195  5.48229e-06  0.000927885      1.24042      14.7441      27.8711         0.01    0.0117189   0.00304065            0     0.027232    0.0146497    0.0125823     0.054498    0.0139132    0.0156364            0    0.0194625
  0.183830      9.10965      2.48194  5.72492e-06  0.000928034       1.2404      14.7441      27.9481         0.01    0.0117976   0.00317961            0    0.0273338    0.0147145    0.0126193     0.056632     0.014057    0.0158068            0    0.0196637
  0.190934      9.10964      2.48194  5.96951e-06  0.000928284      1.24039       14.744      28.0243         0.01    0.0118772   0.00332001            0      0.02743    0.0147764    0.0126535     0.058762    0.0142024    0.0159793            0    0.0198673
  0.198037      9.10962      2.48194  6.21606e-06  0.000928629      1.24037      14.7439      28.0998         0.01    0.0119576   0.00346187            0    0.0275211    0.0148357    0.0126854    0.0608879    0.0143497    0.0161537            0    0.0200734
  0.205141      9.10961      2.48193  6.46462e-06  0.000929062      1.24035      14.7439      28.1746         0.01    0.0120389    0.0036052            0    0.0276076    0.0148925    0.0127151    0.0630099    0.0144987    0.0163303            0     0.020282
