% Gypsum 34 C degree
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
  5.066917     0.883887     0.303241     0.318131      0.60664      58.1011     0.368693      0.12241     0.695667
  5.084211      0.86662      0.30202     0.319181     0.608128      58.1737     0.370387     0.122636     0.695298
  5.101504     0.849396     0.300815      0.32023     0.609614      58.2463      0.37208     0.122862     0.694924
  5.118797     0.832213     0.299623     0.321278     0.611097      58.3189     0.373772     0.123087     0.694543
  5.136090     0.815071     0.298443     0.322325     0.612579      58.3916     0.375463     0.123311     0.694156
  5.153383     0.797969     0.297276     0.323371     0.614057      58.4642     0.377153     0.123535     0.693764
  5.170677     0.780905     0.296121     0.324416     0.615533      58.5368     0.378843     0.123758     0.693367
  5.187970      0.76388     0.294976     0.325459     0.617007      58.6095     0.380531     0.123981     0.692966
  5.205263     0.746892     0.293842     0.326502     0.618478      58.6821     0.382219     0.124203      0.69256
  5.222556     0.729941     0.292717     0.327543     0.619946      58.7547     0.383906     0.124424     0.692151
  5.239850     0.713027     0.291601     0.328583     0.621411      58.8274     0.385592     0.124644     0.691737
  5.257143      0.69615     0.290494     0.329621     0.622872         58.9     0.387277     0.124864     0.691321
  5.274436     0.679309     0.289395     0.330658     0.624331      58.9726      0.38896     0.125084     0.690901
  5.291729     0.662505     0.288304     0.331694     0.625786      59.0453     0.390643     0.125303     0.690479
  5.309023     0.645738      0.28722     0.332728     0.627237      59.1179     0.392325     0.125521     0.690054
  5.326316     0.629007     0.286143      0.33376     0.628684      59.1905     0.394005     0.125739     0.689627
  5.343609     0.612314     0.285072     0.334791     0.630127      59.2632     0.395685     0.125956     0.689197
  5.360902     0.595659     0.284008      0.33582     0.631566      59.3358     0.397363     0.126172     0.688766
  5.378195     0.579042     0.282949     0.336847        0.633      59.4084     0.399041     0.126388     0.688333
  5.395489     0.562465     0.281896     0.337872      0.63443      59.4811     0.400717     0.126603     0.687898
  5.412782     0.545928     0.280849     0.338894     0.635854      59.5537     0.402391     0.126817     0.687462
  5.430075     0.529433     0.279806     0.339915     0.637273      59.6263     0.404065     0.127031     0.687025
  5.447368     0.512981     0.278769     0.340933     0.638686      59.6989     0.405737     0.127243     0.686587
  5.464662     0.496573     0.277737     0.341949     0.640092      59.7716     0.407408     0.127456     0.686148
  5.481955     0.480213     0.276709     0.342962     0.641492      59.8442     0.409078     0.127667     0.685708
  5.499248     0.463901     0.275686     0.343972     0.642885      59.9168     0.410746     0.127878     0.685267
  5.516541      0.44764     0.274668      0.34498     0.644271      59.9895     0.412413     0.128087     0.684826
  5.533835     0.431433     0.273655     0.345984     0.645648      60.0621     0.414079     0.128296     0.684384
  5.551128     0.415283     0.272646     0.346985     0.647017      60.1347     0.415743     0.128504     0.683942
  5.568421     0.399192     0.271642     0.347982     0.648377      60.2074     0.417405     0.128711     0.683499
  5.585714     0.383166     0.270643     0.348976     0.649726        60.28     0.419066     0.128916     0.683057
  5.603008     0.367208     0.269649     0.349965     0.651064      60.3526     0.420725     0.129121     0.682614
  5.620301     0.351322      0.26866      0.35095     0.652391      60.4253     0.422383     0.129324     0.682171
  5.637594     0.335514     0.267676      0.35193     0.653705      60.4979     0.424039     0.129527     0.681728
  5.654887     0.319791     0.266698     0.352906     0.655005      60.5705     0.425694     0.129727     0.681285
  5.672180     0.304157     0.265727     0.353875      0.65629      60.6432     0.427346     0.129927     0.680842
  5.689474     0.288623     0.264762     0.354839     0.657559      60.7158     0.428997     0.130124     0.680399
  5.706767     0.273195     0.263803     0.355795     0.658809      60.7884     0.430646      0.13032     0.679957
  5.724060     0.257883     0.262852     0.356745      0.66004      60.8611     0.432293     0.130514     0.679514
  5.741353     0.242698      0.26191     0.357687     0.661249      60.9337     0.433938     0.130706     0.679072
  5.758647     0.227654     0.260976      0.35862     0.662433      61.0063     0.435581     0.130896     0.678629
  5.775940     0.212764     0.260052     0.359544     0.663591      61.0789     0.437222     0.131083     0.678187
  5.793233     0.198045     0.259138     0.360457     0.664719      61.1516      0.43886     0.131268     0.677745
  5.810526     0.183517     0.258237     0.361358     0.665813      61.2242     0.440497     0.131449     0.677304
  5.827820     0.169201     0.257349     0.362246      0.66687      61.2968     0.442131     0.131627     0.676863
  5.845113     0.155123     0.256475     0.363119     0.667885      61.3695     0.443762     0.131802     0.676422
  5.862406     0.141314     0.255619     0.363976     0.668852      61.4421     0.445391     0.131972     0.675981
  5.879699      0.12781     0.254781     0.364814     0.669764      61.5147     0.447017     0.132137      0.67554
  5.896992     0.114652     0.253964      0.36563     0.670614      61.5874      0.44864     0.132297       0.6751
  5.914286     0.101891     0.253173     0.366422     0.671393        61.66      0.45026      0.13245      0.67466
  5.931579    0.0895827     0.252409     0.367185      0.67209      61.7326     0.451877     0.132597      0.67422
  5.948872    0.0777969     0.251678     0.367917     0.672692      61.8053      0.45349     0.132735     0.673781
  5.966165    0.0666122     0.250984     0.368611     0.673184      61.8779     0.455099     0.132864     0.673342
  5.983459    0.0561189     0.250332     0.369262     0.673551      61.9505     0.456704     0.132982     0.672903
  6.000752     0.046418     0.249729     0.369865     0.673772      62.0232     0.458305     0.133087     0.672464
  6.018045    0.0376188     0.249181     0.370413     0.673828      62.0958     0.459902     0.133179     0.672026
  6.035338    0.0298361     0.248693     0.370901     0.673695      62.1684     0.461492     0.133254     0.671588
  6.052632    0.0231907      0.24827     0.371324     0.673348      62.2411     0.463078     0.133312      0.67115
  6.069925    0.0178128     0.247912     0.371682     0.672755      62.3137     0.464657      0.13335     0.670713
  6.087218    0.0138028     0.247614      0.37198     0.671888      62.3863     0.466229     0.133367     0.670276
  6.104511    0.0110601     0.247366     0.372229      0.67076      62.4589     0.467793     0.133365     0.669839
  6.121805   0.00922796     0.247154     0.372441      0.66945      62.5316      0.46935     0.133348     0.669403
  6.139098   0.00794256     0.246969     0.372626     0.668038      62.6042     0.470898     0.133323     0.668966
  6.156391   0.00697584     0.246804      0.37279     0.666576      62.6768     0.472437     0.133293      0.66853
  6.173684   0.00620495     0.246657     0.372938      0.66509      62.7495     0.473968      0.13326     0.668095
  6.190977   0.00556374     0.246523     0.373071     0.663594      62.8221     0.475491     0.133225     0.667659
  6.208271   0.00501497     0.246403     0.373192     0.662097      62.8947     0.477005     0.133188     0.667224
  6.225564   0.00453654     0.246293     0.373301     0.660602      62.9674      0.47851     0.133151     0.666789
  6.242857   0.00411477     0.246194       0.3734     0.659111        63.04     0.480007     0.133112     0.666355
  6.260150   0.00374084     0.246104      0.37349     0.657627      63.1126     0.481495     0.133072      0.66592
  6.277444   0.00340884     0.246024     0.373571     0.656149      63.1853     0.482975     0.133032     0.665486
  6.294737   0.00311465     0.245952     0.373642     0.654679      63.2579     0.484447     0.132991     0.665053
  6.312030   0.00285518     0.245888     0.373706     0.653217      63.3305      0.48591      0.13295     0.664619
  6.329323   0.00262781     0.245832     0.373763     0.651762      63.4032     0.487365     0.132908     0.664186
  6.346617   0.00243005     0.245783     0.373812     0.650316      63.4758     0.488812     0.132865     0.663753
  6.363910   0.00225925     0.245741     0.373854     0.648877      63.5484     0.490251     0.132822     0.663321
  6.381203   0.00211252     0.245704      0.37389     0.647447      63.6211     0.491682     0.132779     0.662888
  6.398496   0.00198686     0.245673     0.373922     0.646024      63.6937     0.493104     0.132735     0.662456
  6.415789   0.00187927     0.245646     0.373948      0.64461      63.7663     0.494519     0.132691     0.662024
  6.433083   0.00178693     0.245623     0.373971     0.643203      63.8389     0.495926     0.132647     0.661593
  6.450376   0.00170734     0.245603     0.373991     0.641805      63.9116     0.497325     0.132603     0.661162
  6.467669   0.00163835     0.245586     0.374008     0.640414      63.9842     0.498716     0.132558     0.660731
  6.484962   0.00157815     0.245571     0.374023     0.639031      64.0568     0.500099     0.132513       0.6603
  6.502256   0.00152526     0.245558     0.374037     0.637655      64.1295     0.501474     0.132468      0.65987
  6.519549   0.00147847     0.245546     0.374048     0.636288      64.2021     0.502842     0.132423      0.65944
  6.536842    0.0014368     0.245536     0.374059     0.634928      64.2747     0.504202     0.132378      0.65901
  6.554135   0.00139946     0.245526     0.374068     0.633575      64.3474     0.505554     0.132333     0.658581
  6.571429   0.00136579     0.245518     0.374076      0.63223        64.42     0.506899     0.132288     0.658151
  6.588722   0.00133526      0.24551     0.374084     0.630893      64.4926     0.508237     0.132243     0.657722
  6.606015   0.00130744     0.245504     0.374091     0.629563      64.5653     0.509566     0.132197     0.657294
  6.623308   0.00128196     0.245497     0.374097     0.628241      64.6379     0.510889     0.132152     0.656865
  6.640602   0.00125853     0.245491     0.374103     0.626926      64.7105     0.512204     0.132107     0.656437
  6.657895   0.00123689     0.245486     0.374109     0.625618      64.7832     0.513512     0.132062      0.65601
  6.675188   0.00121683     0.245481     0.374114     0.624317      64.8558     0.514812     0.132016     0.655582
  6.692481   0.00119818     0.245476     0.374118     0.623024      64.9284     0.516105     0.131971     0.655155
  6.709774   0.00118078     0.245472     0.374123     0.621738      65.0011     0.517391     0.131926     0.654728
  6.727068   0.00116449     0.245468     0.374127     0.620459      65.0737      0.51867      0.13188     0.654301
  6.744361   0.00114921     0.245464      0.37413     0.619187      65.1463     0.519942     0.131835     0.653875
  6.761654   0.00113483     0.245461     0.374134     0.617923      65.2189     0.521207      0.13179     0.653448
  6.778947   0.00112127     0.245457     0.374137     0.616665      65.2916     0.522464     0.131744     0.653023
  6.796241   0.00110846     0.245454     0.374141     0.615414      65.3642     0.523715     0.131699     0.652597
  6.813534   0.00109633     0.245451     0.374144     0.614171      65.4368     0.524959     0.131654     0.652172
  6.830827   0.00108482     0.245448     0.374146     0.612934      65.5095     0.526196     0.131608     0.651747
  6.848120   0.00107388     0.245445     0.374149     0.611704      65.5821     0.527426     0.131563     0.651322
  6.865414   0.00106347     0.245443     0.374152     0.610481      65.6547     0.528649     0.131518     0.650897
  6.882707   0.00105354      0.24544     0.374154     0.609264      65.7274     0.529865     0.131472     0.650473
  6.900000   0.00104405     0.245438     0.374157     0.608055         65.8     0.531075     0.131427     0.650049
