% Basalt 40 C degree
% Time(days)  H2  CO2  CH4  H2S  SO4  FeS  Biomass  Acetate (mmol/L)
  8.095489    0.0131553      1.79182     0.615391     0.449448      9.43904      1.14648     0.127764    0.0680283
  8.123308    0.0131305      1.79181     0.615397     0.449448      9.45526      1.14648     0.127694      0.06802
  8.151128     0.013106       1.7918     0.615403     0.449448      9.47149      1.14648     0.127623    0.0680117
  8.178947    0.0130817       1.7918     0.615409     0.449448      9.48772      1.14648     0.127552    0.0680034
  8.206767    0.0130576      1.79179     0.615415     0.449448      9.49154      1.14648     0.127482    0.0679951
  8.234586    0.0130337      1.79179     0.615421     0.449448      9.45677      1.14648     0.127411    0.0679868
  8.262406    0.0130102      1.79178     0.615427     0.449448      9.42199      1.14648     0.127341    0.0679785
  8.290226    0.0129868      1.79177     0.615433     0.449448      9.38722      1.14648      0.12727    0.0679702
  8.318045    0.0129638      1.79177     0.615439     0.449448      9.35244      1.14648       0.1272    0.0679619
  8.345865    0.0129409      1.79176     0.615444     0.449448      9.31767      1.14648     0.127129    0.0679536
  8.373684    0.0129184      1.79176      0.61545     0.449448      9.28289      1.14648     0.127059    0.0679453
  8.401504    0.0128961      1.79175     0.615455     0.449448      9.24812      1.14648     0.126989     0.067937
  8.429323    0.0128741      1.79175     0.615461     0.449448      9.21335      1.14648     0.126918    0.0679287
  8.457143    0.0128524      1.79174     0.615466     0.449448      9.17857      1.14648     0.126848    0.0679204
  8.484962    0.0128309      1.79173     0.615472     0.449448       9.1438      1.14648     0.126778    0.0679121
  8.512782    0.0128096      1.79173     0.615477     0.449448      9.10902      1.14648     0.126708    0.0679038
  8.540602    0.0127886      1.79172     0.615482     0.449448      9.07425      1.14648     0.126637    0.0678956
  8.568421    0.0127678      1.79172     0.615488     0.449448      9.03947      1.14648     0.126567    0.0678873
  8.596241    0.0127473      1.79171     0.615493     0.449448       9.0047      1.14648     0.126497     0.067879
  8.624060     0.012727      1.79171     0.615498     0.449448      8.96992      1.14648     0.126427    0.0678707
  8.651880     0.012707       1.7917     0.615503     0.449448      8.93515      1.14648     0.126357    0.0678624
  8.679699    0.0126872       1.7917     0.615508     0.449448      8.90038      1.14648     0.126287    0.0678541
  8.707519    0.0126676      1.79169     0.615513     0.449448       8.8656      1.14648     0.126217    0.0678458
  8.735338    0.0126482      1.79169     0.615517     0.449448      8.83083      1.14648     0.126147    0.0678376
  8.763158    0.0126291      1.79168     0.615522     0.449448      8.79605      1.14648     0.126077    0.0678293
  8.790977    0.0126102      1.79168     0.615527     0.449448      8.76128      1.14648     0.126008     0.067821
  8.818797    0.0125914      1.79168     0.615532     0.449448       8.7265      1.14648     0.125938    0.0678127
  8.846617    0.0125729      1.79167     0.615536     0.449448      8.69173      1.14648     0.125868    0.0678044
  8.874436    0.0125547      1.79167     0.615541     0.449448      8.65695      1.14648     0.125798    0.0677962
  8.902256    0.0125366      1.79166     0.615545     0.449448      8.62218      1.14648     0.125728    0.0677879
  8.930075    0.0125187      1.79166      0.61555     0.449448      8.58741      1.14648     0.125659    0.0677796
  8.957895    0.0125011      1.79165     0.615554     0.449448      8.55263      1.14648     0.125589    0.0677713
  8.985714    0.0124836      1.79165     0.615559     0.449448      8.51786      1.14648      0.12552    0.0677631
  9.013534    0.0124663      1.79164     0.615563     0.449448          8.5      1.14648      0.12545    0.0677548
  9.041353    0.0124491      1.79164     0.615567     0.449448          8.5      1.14648     0.125381    0.0677465
  9.069173     0.012432      1.79164     0.615571     0.449448          8.5      1.14648     0.125311    0.0677382
  9.096992     0.012415      1.79163     0.615576     0.449448          8.5      1.14648     0.125242      0.06773
  9.124812    0.0123981      1.79163      0.61558     0.449448          8.5      1.14648     0.125172    0.0677217
  9.152632    0.0123813      1.79162     0.615584     0.449448          8.5      1.14648     0.125103    0.0677134
  9.180451    0.0123645      1.79162     0.615588     0.449448          8.5      1.14648     0.125033    0.0677052
  9.208271    0.0123479      1.79161     0.615592     0.449448          8.5      1.14648     0.124964    0.0676969
  9.236090    0.0123313      1.79161     0.615597     0.449448          8.5      1.14648     0.124895    0.0676886
  9.263910    0.0123148      1.79161     0.615601     0.449448          8.5      1.14648     0.124826    0.0676804
  9.291729    0.0122984       1.7916     0.615605     0.449448          8.5      1.14648     0.124756    0.0676721
  9.319549    0.0122821       1.7916     0.615609     0.449448          8.5      1.14648     0.124687    0.0676639
  9.347368    0.0122659      1.79159     0.615613     0.449448          8.5      1.14648     0.124618    0.0676556
  9.375188    0.0122497      1.79159     0.615617     0.449448          8.5      1.14648     0.124549    0.0676473
  9.403008    0.0122337      1.79159     0.615621     0.449448          8.5      1.14648      0.12448    0.0676391
  9.430827    0.0122177      1.79158     0.615625     0.449448          8.5      1.14648     0.124411    0.0676308
  9.458647    0.0122018      1.79158     0.615629     0.449448          8.5      1.14648     0.124342    0.0676226
  9.486466    0.0121859      1.79157     0.615633     0.449448          8.5      1.14648     0.124273    0.0676143
  9.514286    0.0121702      1.79157     0.615637     0.449448          8.5      1.14648     0.124204    0.0676061
  9.542105    0.0121545      1.79157     0.615641     0.449448          8.5      1.14648     0.124135    0.0675978
  9.569925    0.0121389      1.79156     0.615645     0.449448          8.5      1.14648     0.124067    0.0675896
  9.597744    0.0121234      1.79156     0.615649     0.449448          8.5      1.14648     0.123998    0.0675813
  9.625564    0.0121079      1.79155     0.615652     0.449448          8.5      1.14648     0.123929    0.0675731
  9.653383    0.0120926      1.79155     0.615656     0.449448          8.5      1.14648      0.12386    0.0675648
  9.681203    0.0120773      1.79155      0.61566     0.449448          8.5      1.14648     0.123792    0.0675566
  9.709023     0.012062      1.79154     0.615664     0.449448          8.5      1.14648     0.123723    0.0675483
  9.736842    0.0120469      1.79154     0.615668     0.449448          8.5      1.14648     0.123655    0.0675401
  9.764662    0.0120318      1.79154     0.615671     0.449448          8.5      1.14648     0.123586    0.0675318
  9.792481    0.0120168      1.79153     0.615675     0.449448          8.5      1.14648     0.123517    0.0675236
  9.820301    0.0120018      1.79153     0.615679     0.449448          8.5      1.14648     0.123449    0.0675153
  9.848120     0.011987      1.79152     0.615683     0.449448          8.5      1.14648     0.123381    0.0675071
  9.875940    0.0119722      1.79152     0.615686     0.449448          8.5      1.14648     0.123312    0.0674989
  9.903759    0.0119574      1.79152      0.61569     0.449448          8.5      1.14648     0.123244    0.0674906
  9.931579    0.0119428      1.79151     0.615694     0.449448          8.5      1.14648     0.123175    0.0674824
  9.959398    0.0119282      1.79151     0.615697     0.449448          8.5      1.14648     0.123107    0.0674741
  9.987218    0.0119137      1.79151     0.615701     0.449448          8.5      1.14648     0.123039    0.0674659
 10.015038    0.0118992       1.7915     0.615705     0.449448          8.5      1.14648     0.122971    0.0674577
 10.042857    0.0118848       1.7915     0.615708     0.449448          8.5      1.14648     0.122902    0.0674494
 10.070677    0.0118705      1.79149     0.615712     0.449448          8.5      1.14648     0.122834    0.0674412
 10.098496    0.0118562      1.79149     0.615715     0.449448          8.5      1.14648     0.122766     0.067433
 10.126316     0.011842      1.79149     0.615719     0.449448          8.5      1.14648     0.122698    0.0674247
 10.154135    0.0118279      1.79148     0.615722     0.449448          8.5      1.14648      0.12263    0.0674165
 10.181955    0.0118138      1.79148     0.615726     0.449448          8.5      1.14648     0.122562    0.0674083
 10.209774    0.0117998      1.79148     0.615729     0.449448          8.5      1.14648     0.122494       0.0674
 10.237594    0.0117858      1.79147     0.615733     0.449448          8.5      1.14648     0.122426    0.0673918
 10.265414     0.011772      1.79147     0.615736     0.449448          8.5      1.14648     0.122358    0.0673836
 10.293233    0.0117581      1.79147      0.61574     0.449448          8.5      1.14648      0.12229    0.0673754
 10.321053    0.0117444      1.79146     0.615743     0.449448          8.5      1.14648     0.122223    0.0673671
 10.348872    0.0117307      1.79146     0.615747     0.449448          8.5      1.14648     0.122155    0.0673589
 10.376692     0.011717      1.79146      0.61575     0.449448          8.5      1.14648     0.122087    0.0673507
 10.404511    0.0117035      1.79145     0.615754     0.449448          8.5      1.14648     0.122019    0.0673425
 10.432331    0.0116899      1.79145     0.615757     0.449448          8.5      1.14648     0.121952    0.0673342
 10.460150    0.0116765      1.79145      0.61576     0.449448          8.5      1.14648     0.121884     0.067326
 10.487970    0.0116631      1.79144     0.615764     0.449448          8.5      1.14648     0.121817    0.0673178
 10.515789    0.0116497      1.79144     0.615767     0.449448          8.5      1.14648     0.121749    0.0673096
 10.543609    0.0116364      1.79144      0.61577     0.449448          8.5      1.14648     0.121681    0.0673014
 10.571429    0.0116232      1.79143     0.615774     0.449448          8.5      1.14648     0.121614    0.0672932
 10.599248      0.01161      1.79143     0.615777     0.449448          8.5      1.14648     0.121547    0.0672849
 10.627068    0.0115969      1.79143      0.61578     0.449448          8.5      1.14648     0.121479    0.0672767
 10.654887    0.0115839      1.79142     0.615783     0.449448          8.5      1.14648     0.121412    0.0672685
 10.682707    0.0115709      1.79142     0.615787     0.449448          8.5      1.14648     0.121344    0.0672603
 10.710526    0.0115579      1.79142      0.61579     0.449448          8.5      1.14648     0.121277    0.0672521
 10.738346     0.011545      1.79141     0.615793     0.449448          8.5      1.14648      0.12121    0.0672439
 10.766165    0.0115322      1.79141     0.615796     0.449448          8.5      1.14648     0.121143    0.0672357
 10.793985    0.0115194      1.79141       0.6158     0.449448          8.5      1.14648     0.121075    0.0672275
 10.821805    0.0115066       1.7914     0.615803     0.449448          8.5      1.14648     0.121008    0.0672193
 10.849624     0.011494       1.7914     0.615806     0.449448          8.5      1.14648     0.120941     0.067211
 10.877444    0.0114813       1.7914     0.615809     0.449448          8.5      1.14648     0.120874    0.0672028
 10.905263    0.0114687      1.79139     0.615812     0.449448          8.5      1.14648     0.120807    0.0671946
 10.933083    0.0114562      1.79139     0.615815     0.449448          8.5      1.14648      0.12074    0.0671864
 10.960902    0.0114437      1.79139     0.615818     0.449448          8.5      1.14648     0.120673    0.0671782
 10.988722    0.0114313      1.79139     0.615822     0.449448          8.5      1.14648     0.120606      0.06717
 11.016541    0.0114189      1.79138     0.615825     0.449448          8.5      1.14648     0.120539    0.0671618
 11.044361    0.0114066      1.79138     0.615828     0.449448          8.5      1.14648     0.120472    0.0671536
 11.072180    0.0113943      1.79138     0.615831     0.449448          8.5      1.14648     0.120406    0.0671454
 11.100000    0.0113821      1.79137     0.615834     0.449448          8.5      1.14648     0.120339    0.0671372
