  1.344000000000e+01	  5.854165042001e+00	  8.026567517360e+01	  9.060194228063e+00	  2.156711803707e+00	  6.904761242319e+01	  9.991002660612e-02	  2.378283823352e-02	  7.614129035898e-01	  4.575064573442e-04	  2.392046521563e-03	  0.000000000000e+00	  1.100504596344e-02	
  1.440000000000e+01	  5.853413624888e+00	  8.026226149475e+01	  9.057669770364e+00	  2.155926917988e+00	  6.904750797764e+01	  9.988239022352e-02	  2.377423103022e-02	  7.614132895783e-01	  4.575108319146e-04	  2.532545905696e-03	  0.000000000000e+00	  1.106038966297e-02	
  1.536000000000e+01	  5.852687154487e+00	  8.025894522325e+01	  9.055217904375e+00	  2.155163529184e+00	  6.904740685462e+01	  9.985554804995e-02	  2.376585937707e-02	  7.614136651041e-01	  4.575151061214e-04	  2.669007488284e-03	  0.000000000000e+00	  1.111421811631e-02	
  1.632000000000e+01	  5.851984592649e+00	  8.025572311994e+01	  9.052836181733e+00	  2.154420977527e+00	  6.904730892292e+01	  9.982947332682e-02	  2.375771605640e-02	  7.614140304805e-01	  4.575192802180e-04	  2.801567315501e-03	  0.000000000000e+00	  1.116657778658e-02	
  1.728000000000e+01	  5.851305273809e+00	  8.025259346338e+01	  9.050523282359e+00	  2.153698942960e+00	  6.904721410113e+01	  9.980415164341e-02	  2.374979757430e-02	  7.614143858554e-01	  4.575233559087e-04	  2.930298660463e-03	  0.000000000000e+00	  1.121749120214e-02	
  1.824000000000e+01	  5.850648135467e+00	  8.024955269781e+01	  9.048276531626e+00	  2.152996680584e+00	  6.904712225284e+01	  9.977955375803e-02	  2.374209577707e-02	  7.614147315870e-01	  4.575273364636e-04	  3.055350192920e-03	  0.000000000000e+00	  1.126701083638e-02	
  1.920000000000e+01	  5.850012782978e+00	  8.024660019986e+01	  9.046095427120e+00	  2.152314114592e+00	  6.904703333284e+01	  9.975567420707e-02	  2.373460984758e-02	  7.614150677049e-01	  4.575312217989e-04	  3.176749699422e-03	  0.000000000000e+00	  1.131514199886e-02	
  2.016000000000e+01	  5.849397774598e+00	  8.024373035667e+01	  9.043975784069e+00	  2.151650008766e+00	  6.904694714904e+01	  9.973246720705e-02	  2.372732624058e-02	  7.614153948097e-01	  4.575350145374e-04	  3.294729945726e-03	  0.000000000000e+00	  1.136197183091e-02	
  2.112000000000e+01	  5.848802494768e+00	  8.024094148326e+01	  9.041916318074e+00	  2.151004037712e+00	  6.904686362615e+01	  9.970991872988e-02	  2.372024140054e-02	  7.614157130537e-01	  4.575387186847e-04	  3.409362254800e-03	  0.000000000000e+00	  1.140752322367e-02	
  2.208000000000e+01	  5.848227102207e+00	  8.023823507535e+01	  9.039918106147e+00	  2.150376592707e+00	  6.904678279162e+01	  9.968804059330e-02	  2.371335962868e-02	  7.614160222397e-01	  4.575423286916e-04	  3.520586561986e-03	  0.000000000000e+00	  1.145176860247e-02	
