Time,nH2_g,nCO2_g,nCH4_g,nH2S_g,H2_aq,CO2_aq,SO4,FeS,X,Acetate,HCO3,S_tot,Lag,Fe_pool,H2S_aq,HS_aq,r_meth,r_sulf,r_precip,r_aceto
1.8638639,9.0487713,2.4546462,0.00070405197,0.012035902,1.1508093,14.563648,6.2469992,0.01,0.2101188,0.32651841,0,0.33280527,0.84979556,0.1,0.19120099,0.14160428,0.096050924,0.14380899,0,0.6799136
1.8828829,9.0477519,2.4542686,0.00073197793,0.012062394,1.1474405,14.560591,6.2504379,0.01,0.21819947,0.3397007,0,0.33382768,0.85337417,0.1,0.19169674,0.14213094,0.099747364,0.14946137,0,0.70647178
1.9019019,9.0466926,2.4538763,0.00076097796,0.012089984,1.1439448,14.557417,6.2537664,0.01,0.22659555,0.35339752,0,0.33488637,0.8568783,0.1,0.19221273,0.14267364,0.10358141,0.15532597,0,0.73402553
1.9209209,9.0455921,2.4534687,0.00079109197,0.012118714,1.1403178,14.554121,6.2569807,0.01,0.23531885,0.36762811,0,0.33598271,0.86030907,0.1,0.19274973,0.14323298,0.10755771,0.16140982,0,0.76260813
1.9399399,9.0444486,2.4530453,0.00082236121,0.012148626,1.1365551,14.550697,6.2600764,0.01,0.24438155,0.38241237,0,0.33711808,0.86366762,0.1,0.19330849,0.14380959,0.11168104,0.16772012,0,0.79225365
1.958959,9.0432607,2.4526054,0.00085482833,0.012179764,1.1326522,14.547142,6.2630492,0.01,0.25379624,0.39777085,0,0.33829394,0.86695509,0.1,0.19388982,0.14440412,0.11595629,0.17426417,0,0.82299687
1.977978,9.0420266,2.4521484,0.00088853738,0.012212173,1.1286044,14.543451,6.2658947,0.01,0.26357593,0.41372475,0,0.33951177,0.87017261,0.1,0.19449453,0.14501724,0.12038844,0.18104944,0,0.85487329
1.996997,9.0407447,2.4516738,0.00092353384,0.012245901,1.1244071,14.539619,6.2686083,0.01,0.27373403,0.43029596,0,0.3407731,0.87332129,0.1,0.19512346,0.14564964,0.12498261,0.18808353,0,0.88791909
2.016016,9.0394132,2.4511808,0.00095986468,0.012280996,1.1200554,14.535641,6.271185,0.01,0.28428439,0.44750709,0,0.34207953,0.87640227,0.1,0.1957775,0.14630203,0.12974401,0.19537415,0,0.92217112
2.035035,9.0380303,2.4506688,0.00099757836,0.012317508,1.1155444,14.531511,6.2736201,0.01,0.29524128,0.46538143,0,0.34343267,0.87941666,0.1,0.19645752,0.14697515,0.13467795,0.20292914,0,0.95766683
2.0540541,9.0365942,2.4501371,0.0010367249,0.012355487,1.1108692,14.527225,6.2759084,0.01,0.30661941,0.48394299,0,0.34483422,0.88236558,0.1,0.19716446,0.14766976,0.13978985,0.21075642,0,0.99444423
2.0730731,9.0351028,2.449585,0.0010773558,0.012394988,1.1060246,14.522777,6.2780447,0.01,0.31843395,0.50321651,0,0.34628589,0.88525014,0.1,0.19789926,0.14838663,0.14508522,0.21886402,0,1.0325419
2.0920921,9.0335542,2.4490117,0.0011195242,0.012436063,1.1010055,14.518162,6.2800237,0.01,0.3307005,0.52322747,0,0.34778946,0.88807143,0.1,0.19866289,0.14912656,0.15056964,0.22726003,0,1.0719987
2.1111111,9.0319464,2.4484165,0.0011632849,0.012478771,1.0958067,14.513374,6.2818397,0.01,0.34343512,0.5440021,0,0.34934675,0.89083055,0.1,0.19945636,0.1498904,0.1562488,0.23595259,0,1.1128542
2.1301301,9.0302773,2.4477987,0.0012086942,0.012523167,1.0904229,14.508406,6.2834872,0.01,0.35665436,0.56556738,0,0.35095965,0.89352859,0.1,0.20028068,0.15067897,0.16212843,0.2449499,0,1.1551479
2.1491491,9.0285446,2.4471573,0.0012558102,0.012569312,1.0848488,14.503253,6.2849603,0.01,0.37037518,0.58795103,0,0.35263006,0.89616664,0.1,0.2011369,0.15149316,0.16821434,0.25426016,0,1.1989198
2.1681682,9.0267462,2.4464917,0.0013046926,0.012617266,1.0790791,14.497909,6.286253,0.01,0.38461506,0.61118156,0,0.35435997,0.89874576,0.1,0.20202611,0.15233386,0.17451239,0.26389157,0,1.2442099
2.1871872,9.0248797,2.4458009,0.0013554026,0.012667092,1.0731083,14.492368,6.2873592,0.01,0.39939189,0.63528821,0,0.35615138,0.90126702,0.1,0.2029494,0.15320198,0.18102847,0.2738523,0,1.2910581
